"uid","domainID","siteID","namedLocation","pointNumber","collectDate","eventID","sampleID","growthForm","taxonID","scientificName","morphospeciesID","morphospeciesIDRemarks","division","class","order","family","genus","section","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identificationQualifier","identificationReferences","remarks","dataQF"
"9d03acc5-fbbe-4d37-b578-1f1dfb4f6361","D13","COMO","COMO.AOS.aquatic.plant.transect.08",6,"2017-08-03T19:16Z","COMO.20170803","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"04db59f8-f7ac-4114-b500-d023c07963c4","D13","COMO","COMO.AOS.aquatic.plant.transect.08",10,"2017-08-03T19:16Z","COMO.20170803","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"d2d26293-1466-4c5c-9a47-6b2224b079ad","D13","COMO","COMO.AOS.aquatic.plant.transect.08",11,"2017-08-03T19:16Z","COMO.20170803","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"f297311b-523c-4894-8cd4-58829ad1efac","D13","COMO","COMO.AOS.aquatic.plant.transect.08",7,"2017-08-03T19:16Z","COMO.20170803","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"63f678e6-c01d-4050-9475-9c0a78ad27e5","D13","COMO","COMO.AOS.aquatic.plant.transect.08",9,"2017-08-03T19:16Z","COMO.20170803","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"d84c9fea-3fae-4baf-bbd8-8e98052862c9","D13","COMO","COMO.AOS.aquatic.plant.transect.08",3,"2017-08-03T19:16Z","COMO.20170803","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"f6e2c12a-c29c-4f24-a6ca-aad7eada8ddb","D13","COMO","COMO.AOS.aquatic.plant.transect.08",12,"2017-08-03T19:16Z","COMO.20170803","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"9d1973a3-157f-461d-936e-85d6a9e8aced","D13","COMO","COMO.AOS.aquatic.plant.transect.09",7,"2017-08-03T19:32Z","COMO.20170803","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"5023918d-7fec-4c6e-9389-f12355321a12","D13","COMO","COMO.AOS.aquatic.plant.transect.10",7,"2017-08-03T19:40Z","COMO.20170803","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"748f2cbc-ed1e-4282-ad66-4f78e8ac8007","D13","COMO","COMO.AOS.aquatic.plant.transect.10",4,"2017-08-03T19:40Z","COMO.20170803","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"4a3a1cf9-683b-4abc-bf28-f4653586b1b6","D13","COMO","COMO.AOS.aquatic.plant.transect.10",12,"2017-08-03T19:40Z","COMO.20170803","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"e333946d-96ff-4e40-8bd8-99d5d4132798","D13","COMO","COMO.AOS.aquatic.plant.transect.10",5,"2017-08-03T19:40Z","COMO.20170803","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"9eb38ab7-e8b9-4c92-a139-ad4e9f8353c3","D13","COMO","COMO.AOS.aquatic.plant.transect.02",15,"2017-08-30T15:26Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On boulder above water",NA
"933d0039-7c20-42cf-8452-86df6bc17483","D13","COMO","COMO.AOS.aquatic.plant.transect.02",4,"2017-08-30T15:26Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On boulder above water",NA
"e8845c43-904e-4d98-aede-3eddcf7f2382","D13","COMO","COMO.AOS.aquatic.plant.transect.02",14,"2017-08-30T15:26Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On boulder above water",NA
"ac778edf-03b4-4ac2-91d3-85b5ca8b7744","D13","COMO","COMO.AOS.aquatic.plant.transect.02",5,"2017-08-30T15:26Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On boulder above water",NA
"fa98314f-60ec-4438-affe-58de0046fd95","D13","COMO","COMO.AOS.aquatic.plant.transect.03",15,"2017-08-30T15:41Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On bedrock out of water",NA
"b9687fd4-6216-41c5-b335-75ad025a9005","D13","COMO","COMO.AOS.aquatic.plant.transect.04",16,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"0ae5ba75-0e2d-4d27-9f36-c7a66f3fec32","D13","COMO","COMO.AOS.aquatic.plant.transect.04",3,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"61b2904c-bca4-435c-b618-3ff146bc73bc","D13","COMO","COMO.AOS.aquatic.plant.transect.04",8,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"c05beadb-b8e7-49bb-a2f0-0af386d15522","D13","COMO","COMO.AOS.aquatic.plant.transect.04",11,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"c6ae26a5-fdc7-4fc1-a940-12ae3f33d143","D13","COMO","COMO.AOS.aquatic.plant.transect.04",2,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"972adc09-45bd-448d-b723-d845a24aa433","D13","COMO","COMO.AOS.aquatic.plant.transect.04",1,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"57962cbf-7fb5-4fb1-847d-20239be54d52","D13","COMO","COMO.AOS.aquatic.plant.transect.04",17,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"db31c90a-d7dc-4b44-9eef-4506323f53c1","D13","COMO","COMO.AOS.aquatic.plant.transect.04",7,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"a1be5bc5-277b-414f-a1e1-258f640d41cc","D13","COMO","COMO.AOS.aquatic.plant.transect.04",6,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"d657a845-4e63-46f5-a0c7-90c5a40f3e23","D13","COMO","COMO.AOS.aquatic.plant.transect.04",10,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"d6796200-c3ab-40e2-b21a-01d54cf9ba3a","D13","COMO","COMO.AOS.aquatic.plant.transect.04",12,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"235cd1f7-08cf-46c7-947a-cb8cea124f7a","D13","COMO","COMO.AOS.aquatic.plant.transect.04",4,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"d9eebed4-417f-4c34-aacd-98f949b63ed0","D13","COMO","COMO.AOS.aquatic.plant.transect.04",18,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"5d2ded00-711e-4e45-9aa1-541f029ebfd7","D13","COMO","COMO.AOS.aquatic.plant.transect.04",5,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"cd92f09c-a772-4949-9a3f-c786dbf87154","D13","COMO","COMO.AOS.aquatic.plant.transect.04",13,"2017-08-30T15:55Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"6a53bb9f-b152-4999-beb4-fd23fd58a703","D13","COMO","COMO.AOS.aquatic.plant.transect.05",18,"2017-08-30T16:40Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Longmoss","Long and stringy; over 2 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"bf576f89-5ab2-4f35-9574-b0e2ef882701","D13","COMO","COMO.AOS.aquatic.plant.transect.05",10,"2017-08-30T16:40Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Longmoss","Long and stringy; over 2 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"c4a08a42-f811-43fa-988e-217e33008e88","D13","COMO","COMO.AOS.aquatic.plant.transect.05",13,"2017-08-30T16:40Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Longmoss","Long and stringy; over 2 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"9f86872e-a34c-4abd-9aaa-df5d307ee3d0","D13","COMO","COMO.AOS.aquatic.plant.transect.05",20,"2017-08-30T16:40Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Longmoss","Long and stringy; over 2 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"f40767ce-44e8-41f6-8ce4-99699bfb8192","D13","COMO","COMO.AOS.aquatic.plant.transect.05",9,"2017-08-30T16:40Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Longmoss","Long and stringy; over 2 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"eeb477da-da03-40f3-b225-812547a23f53","D13","COMO","COMO.AOS.aquatic.plant.transect.05",19,"2017-08-30T16:40Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Longmoss","Long and stringy; over 2 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"232bec04-44f2-4f1d-bd12-a045c624b950","D13","COMO","COMO.AOS.aquatic.plant.transect.06",20,"2017-08-30T17:00Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On boulder out water",NA
"7d31fd08-7a68-4cfd-8955-004e4d495d28","D13","COMO","COMO.AOS.aquatic.plant.transect.06",19,"2017-08-30T17:00Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boulder out of water",NA
"a93c4e82-a1ce-4941-98e0-a87cea42f984","D13","COMO","COMO.AOS.aquatic.plant.transect.06",11,"2017-08-30T17:00Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On cobble above water",NA
"d8137380-e61f-4de7-8dcd-7698b38baf1d","D13","COMO","COMO.AOS.aquatic.plant.transect.06",18,"2017-08-30T17:00Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On boulder out of water",NA
"490067f2-3368-4e57-88bc-3b291735e776","D13","COMO","COMO.AOS.aquatic.plant.transect.06",10,"2017-08-30T17:00Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"9d205300-31bc-4e75-adf5-2252fa021ea6","D13","COMO","COMO.AOS.aquatic.plant.transect.06",14,"2017-08-30T17:00Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"4cb13b62-9d9f-4a75-857e-b0978b62b187","D13","COMO","COMO.AOS.aquatic.plant.transect.06",17,"2017-08-30T17:00Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"44e8e7b1-3572-490c-ad73-fa308f941338","D13","COMO","COMO.AOS.aquatic.plant.transect.06",13,"2017-08-30T17:00Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"cde1e274-e4f6-4e59-ab9c-36cead833ba9","D13","COMO","COMO.AOS.aquatic.plant.transect.06",16,"2017-08-30T17:00Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"7debebdf-af65-49b4-9e5b-de3bd5be05da","D13","COMO","COMO.AOS.aquatic.plant.transect.06",3,"2017-08-30T17:00Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"d5739d7d-d42b-4a6d-887e-cb28cc57d614","D13","COMO","COMO.AOS.aquatic.plant.transect.06",6,"2017-08-30T17:00Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"fe00d093-80b5-458b-83bb-5d1f86976de9","D13","COMO","COMO.AOS.aquatic.plant.transect.06",7,"2017-08-30T17:00Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"c5ad80f6-108b-410e-bc7a-61dfd28ad77f","D13","COMO","COMO.AOS.aquatic.plant.transect.06",9,"2017-08-30T17:00Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"07f83f8a-d933-415c-a988-d510be185c08","D13","COMO","COMO.AOS.aquatic.plant.transect.08",3,"2017-08-30T17:30Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Out of water",NA
"07cf453c-533a-4dc6-bd9c-54601bd0e524","D13","COMO","COMO.AOS.aquatic.plant.transect.08",10,"2017-08-30T17:30Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Longmoss","Long and stringy; over 2 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"c5af4b3e-bf8c-493a-9e30-46ee191e38ca","D13","COMO","COMO.AOS.aquatic.plant.transect.08",2,"2017-08-30T17:30Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Out of water",NA
"6901129f-40b1-416d-9fe8-771a659cddd9","D13","COMO","COMO.AOS.aquatic.plant.transect.08",6,"2017-08-30T17:30Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Out of water",NA
"96b0c996-cdbe-42a1-b647-3eb637b1fb4a","D13","COMO","COMO.AOS.aquatic.plant.transect.08",8,"2017-08-30T17:30Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Out of water",NA
"8ae4a830-d19e-4402-8906-31dfff6987fd","D13","COMO","COMO.AOS.aquatic.plant.transect.08",5,"2017-08-30T17:30Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Out of water",NA
"9d615acc-2aae-4d68-98a4-b7ec08298394","D13","COMO","COMO.AOS.aquatic.plant.transect.08",9,"2017-08-30T17:30Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"666b7faa-8a62-4382-abd9-8d79449bf992","D13","COMO","COMO.AOS.aquatic.plant.transect.08",7,"2017-08-30T17:30Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"c22de5f5-cda4-461a-a17c-12bbb0483659","D13","COMO","COMO.AOS.aquatic.plant.transect.08",11,"2017-08-30T17:30Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Longmoss","Long and stringy; over 2 cm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"d02c95f6-5ce9-4e70-aec6-fb57124d7c4f","D13","COMO","COMO.AOS.aquatic.plant.transect.09",8,"2017-08-30T17:53Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"ce3cf504-ab84-4d94-be23-8ea1a5b41103","D13","COMO","COMO.AOS.aquatic.plant.transect.09",7,"2017-08-30T17:53Z","COMO.20170830","","emergent","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On boulder out of the water",NA
"c7697f94-f255-42c1-8eb3-3866aa63f40a","D13","COMO","COMO.AOS.aquatic.plant.transect.09",3,"2017-08-30T17:53Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"0ca7d802-d826-4347-ac9c-846ace80abd3","D13","COMO","COMO.AOS.aquatic.plant.transect.09",4,"2017-08-30T17:53Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"29cbbbff-b594-4c6a-93e3-f7db9e449c1e","D13","COMO","COMO.AOS.aquatic.plant.transect.10",10,"2017-08-30T18:01Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"c2bdebe0-80bb-4ce7-9416-24bfbfa65e07","D13","COMO","COMO.AOS.aquatic.plant.transect.10",2,"2017-08-30T18:01Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"278206dc-4543-4bc9-b282-2afa441b7327","D13","COMO","COMO.AOS.aquatic.plant.transect.10",3,"2017-08-30T18:01Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"8b2ea401-1fcc-404e-a611-e4d7068a4b14","D13","COMO","COMO.AOS.aquatic.plant.transect.10",9,"2017-08-30T18:01Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"8567b68b-a830-4f2c-b01d-ecbe4eb05371","D13","COMO","COMO.AOS.aquatic.plant.transect.10",5,"2017-08-30T18:01Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"98d77120-8bdc-43b9-8040-2cb6f4f609a9","D13","COMO","COMO.AOS.aquatic.plant.transect.07",3,"2017-08-30T18:27Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"60239912-41b2-46fe-8dd1-ba9d4fd7a98e","D13","COMO","COMO.AOS.aquatic.plant.transect.07",8,"2017-08-30T18:27Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"2da7057d-f9df-4613-8105-6f6d740e87ab","D13","COMO","COMO.AOS.aquatic.plant.transect.07",14,"2017-08-30T18:27Z","COMO.20170830","","submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"b41ae636-edc0-46f2-96c9-adc34133d28b","D13","COMO","COMO.AOS.aquatic.plant.transect.01",18,"2018-06-05T15:12Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flow over bankful",NA
"681279f7-04b8-4078-b862-fe1fdd70237c","D13","COMO","COMO.AOS.aquatic.plant.transect.02",4,"2018-06-05T15:26Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"95efa59f-ddeb-4da6-99c6-828aeee971c2","D13","COMO","COMO.AOS.aquatic.plant.transect.02",14,"2018-06-05T15:26Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"e0ca563c-29bf-4d6e-a480-ace4738bf840","D13","COMO","COMO.AOS.aquatic.plant.transect.02",15,"2018-06-05T15:26Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"b4dcc69b-26ad-4463-9bcc-9b5fdc1a2c96","D13","COMO","COMO.AOS.aquatic.plant.transect.02",13,"2018-06-05T15:26Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"802cf4c4-008d-4785-ab32-e51db87ec9ec","D13","COMO","COMO.AOS.aquatic.plant.transect.02",5,"2018-06-05T15:26Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"75cf866c-e105-4ece-b769-5762e8574bdb","D13","COMO","COMO.AOS.aquatic.plant.transect.03",6,"2018-06-05T15:38Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"6d0c816c-12e5-4686-8b83-05c3e0c4c4ed","D13","COMO","COMO.AOS.aquatic.plant.transect.03",14,"2018-06-05T15:38Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"6b6fa4fa-ea0e-47d3-a61d-e6e6ef321142","D13","COMO","COMO.AOS.aquatic.plant.transect.03",13,"2018-06-05T15:38Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"496893da-ca9b-4044-911d-11b04a22c2fe","D13","COMO","COMO.AOS.aquatic.plant.transect.03",12,"2018-06-05T15:38Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"1fc07b97-b7c5-4d8c-bccf-69e7293d3f50","D13","COMO","COMO.AOS.aquatic.plant.transect.03",8,"2018-06-05T15:38Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"08393e30-da77-4fcd-833a-13aa3c4ab3c7","D13","COMO","COMO.AOS.aquatic.plant.transect.03",11,"2018-06-05T15:38Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Starmoss","Small branching spiral points",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"b3f34f92-3300-4fdc-b8e7-f49235655265","D13","COMO","COMO.AOS.aquatic.plant.transect.04",17,"2018-06-05T15:55Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"d2914b1f-3c2d-413d-9242-ea6952361dc5","D13","COMO","COMO.AOS.aquatic.plant.transect.04",10,"2018-06-05T15:55Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"360a082d-85ec-4b4f-ab55-adfb6de27907","D13","COMO","COMO.AOS.aquatic.plant.transect.04",9,"2018-06-05T15:55Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"1c931093-c702-491b-85d2-33914096c265","D13","COMO","COMO.AOS.aquatic.plant.transect.04",11,"2018-06-05T15:55Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"2f265aab-3804-423b-82bc-34bd8636ed6e","D13","COMO","COMO.AOS.aquatic.plant.transect.04",16,"2018-06-05T15:55Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"61aabc8c-dcf0-48d4-87de-0436e30b2688","D13","COMO","COMO.AOS.aquatic.plant.transect.04",8,"2018-06-05T15:55Z","COMO.20180605",NA,"submerged","2PLANT","Unknown plant","Tmoss","Overlapping round leaves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
